TOL Source ID,Source,PLACE ID,Source Display,Pages,BDRC ID,VIAF ID,OCLC ID,url other,Source Lang Tag,Source Display Lang Tag
179,,275,"<p>
Everding, Karl-Heinz. 2004. &ldquo;rNying ma pa Lamas at the Court of Mang yul Gung thang: The Meeting of gTer ston bsTan gnyis gling pa with King Kun bzang nyi zla grags pa.&rdquo; In Christopher Cuppers, editor, <em>The Relationship Between Religion and State </em>(<em>chos srid zung &#39;brel</em>)<em> In Traditional Tibet</em>. Lumbini: Lumbini International Research Institute.</p>",,,,,,,
180,,266,"<p>
Garri,&nbsp;Irina. 2020. &quot;The rise of the Five Hor States of Northern Kham. Religion and politics in the Sino-Tibetan borderlands.&quot;&nbsp;<em>&Eacute;tudes mongoles et sib&eacute;riennes, centrasiatiques et tib&eacute;taines</em>, vol. 51.</p>",,,,,https://doi.org/10.4000/emscat.4631,,
180,,1608,"<p>
Garri. 2020. &quot;The rise of the Five Hor States of Northern Kham. Religion and politics in the Sino-Tibetan borderlands.&quot; <em>&Eacute;tudes mongoles et sib&eacute;riennes, centrasiatiques et tib&eacute;taines</em> vol. 51.</p>",,,,,https://doi.org/10.4000/emscat.4631,,
181,,1492,"<p>
Gdong thog bstan pa&rsquo;i rgyal mtshan. 1983. <em>Rje btsun bla ma dpal e waM khang gsar mkhan chen gnag dbang blo gros gzhan phan snying po&#39;i rnam thar mdor bsdus dad pa&#39;i sbyangs snyan</em>. In <em>Lam &#39;bras slob bshad: The Sa-skya-pa Teachings of the Path and Fruit, According to the Tshar-pa Transmission</em>. Sa skya Lam &#39;bras Literature Series, vol 8, pp. 389-414. Rajpur, Sakya Center, p. 401.</p>",,,,,,,
182,,1530,"<p>
Gerke, Barbara. &quot;Men-Tsee-Khang Celebrations on its 100th Anniversary A Report from Dharamsala, India.&quot;<em>&nbsp;The Tibet Journal&nbsp;</em>43, no. 1 (2018): 161-168.</p>",,,,,https://www.jstor.org/stable/26634908,,
183,,415,"<p>
Gyaltsen, Dorji. &quot;16 Early Book Production and Printing in Bhutan.&quot; In <em>Tibetan Printing: Comparison, Continuities, and Change</em>, pp. 369-393. Brill, 2016.&nbsp;</p>",369-393,,,,https://doi.org/10.1163/9789004316256_018,,
184,,128,"<p>
Jackson, David. 2019. &quot;History of Nālendra Monastery: Sources and Some Recent Findings.&quot; In&nbsp;<a href=""https://www.academia.edu/39638174/The_History_of_N%C4%81_lendra_Monastery_Sources_and_Some_Recent_Findings?email_work_card=view-paper""><em>Unearthing Himalayan Treasures: Festschrift for Franz-Karl Ehrhard</em></a>, pp. 235-258. Marburg, Indica et Tibetica Verlag.</p>",,,,,http://www.worldcat.org/oclc/1107814906,,
185,,1592,"<p>
Jackson, David. 2021. &quot;Seventeen Lists of Sakya Monasteries.&quot; Academia.com, p. 15.</p>",15,,,,,,
185,,1595,"<p>
Jackson, David. 2021. &quot;Seventeen Lists of Sakya Monasteries.&quot; Academia.com.</p>",,,,,,,
186,,266,"<p>
Kobayashi Ryōsuke. 2018. &quot;Militarisation of Dargy&eacute; Monastery: Contested Borders on the Sino-Tibetan Frontier during the Early Twentieth Century.&quot; Cahiers d&#39;Extr&ecirc;me-Asie, vol. 27,&nbsp;pp. 139&ndash;171.</p>",,,,,https://doi.org/10.3406/asie.2018.1510,,
187,,1437,"<p>
Las chen kun dga&#39; rgyal mtshan. 2003. <em>Bka&#39; gdams chos &#39;byung gsal ba&#39;i sgron me</em>. Lhasa: Bod ljongs mi dmangs dpe skrun khang, p. 473.</p>",473,,,,,,
188,,1394,"<p>
Laurent, Lobsang Nyima (Yannick). 2014. &ldquo;The Upper Temple of Dangkhar Monastery&mdash; Iconographical Capharna&uuml;m or Political Man&oelig;uvre.&rdquo; <em>Revue d&rsquo;Etudes Tib&eacute;taines</em>, no. 29, pp. 103-153.</p>",,,,,http://himalaya.socanth.cam.ac.uk/collections/journals/ret/pdf/ret_29_06.pdf,,
189,,1394,"<p>
Laurent, Yannick. 2019. <em>Dangkhar: The Rgyal sa of Spiti. Archaeological and Historical Research in the Western Himalayas</em>. University of Oxford (PhD Disseratation).</p>",,,,,https://ora.ox.ac.uk/objects/uuid:fcc23944-02df-4e39-8273-059e2bbde318,,
190,,1461,"<p>
Lee, Michelle J. &ldquo;Buddhism Practice Evolves as Faith&rsquo;s Followers Multiply.&rdquo;<em> The Poughkeepsie Journal</em>. Poughkeepsie, N.Y: Gannett Co., Inc, 2004.</p>",,,,,,,
191,,1524,"<p>
Martin, Emma. &quot;Translating Tibet in the Borderlands: Networks, Dictionaries, and Knowledge Production in Himalayan Hill Stations.&quot;<em> The Journal of Transcultural Studies</em> 7, no. 1 (2016): 86-120.</p>",,,,,https://doi.org/10.17885/heiup.ts.23538,,
192,,1543,"<p>
McConnell, Fiona. 2016. <em>Rehearsing the State: The Political Practices of the Tibetan Government-In-Exile</em>. New York: John Wiley &amp; Sons.</p>",,,,,http://www.worldcat.org/oclc/949244757,,
193,,989,"<p>
McCue, Gary. 1999.&nbsp;<em>Trekking in Tibet: A Traveler&#39;s Guide</em>. Seattle: Mountaineers, p. 248.</p>",,,,,http://www.worldcat.org/oclc/633410615,,
194,,1442,"<p>
McGovern, Bob. 2009. &quot;Naropa University: 1974.&quot;&nbsp;<em>Boulder County Business Report</em>&nbsp;28 (4): 1.</p>",,,,,,,
195,,1395,"<p>
McKenzie, John. 2012. &ldquo;Tartan Buddhists: A Typology for Understanding Participation in a Tibetan Buddhist Organization in Scotland&rdquo;. <em>Fieldwork in Religion</em> 7 (1):8-28.</p>",,,,,https://doi.org/10.1558/firn.v7i1.8,,
196,,1452,"<p>
Melton,&nbsp;J. Gordon. 1999.&nbsp;<em>Religious leaders of America: a biographical guide to founders and leaders of religious bodies, churches, and spiritual groups in North America</em>. Detroit, MI: Gale Research, p. 290.&nbsp;</p>",,,,,http://www.worldcat.org/oclc/41000889,,
197,,504,"<p>
Mgon po dbang rgyal. 2000. <em>Rgyal rabs lo tshigs shes bya mang ʼdus mkhas paʼi spyi nor</em>.&nbsp; Pe cin: Mi rigs dpe skrun khang, p. 429.</p>",,MW21015,,,,,
198,,1448,"<p>
Midal,&nbsp;Fabrice.&nbsp;2004. <em>Chogyam Trungpa: His Life and Vision</em>.&nbsp;United States:&nbsp;Shambhala, pp. 12-13.</p>",,,,,http://www.worldcat.org/oclc/799180473,,
199,,1097,"<p>
mkhan chen &#39;jam dbyangs rgyal mtshan. 1996.<em> kaḥ thog pa&#39;i lo rgyus mdor bsdus</em>. khreng tu&rsquo;u: si khron mi rigs dpe skrun khang, p. 167</p>
<p>
&nbsp;</p>",,MW20396,,,,,
199,,1014,"<p>
mKhan chen ʼjam dbyangs rgyal mtshan. 1996. <em>Kaḥ thog paʼi lo rgyus mdor bsdus</em>. 1 vols. Khreng Tu&rsquo;u: Si khron mi rigs dpe skrun khang, p. 143.</p>",,MW20396,,,,,
199,,1013,"<p>
mkhan chen ʼjam dbyangs rgyal mtshan. 1996. <em>KaH thog paʼi lo rgyus mdor bsdus</em>. 1 vols. Khreng Tu&rsquo;u: Si khron mi rigs dpe skrun khang, p. 166.</p>",,MW20396,,,,,
199,,1016,"<p>
mkhan chen ʼjam dbyangs rgyal mtshan. 1996.<em> kaH thog paʼi lo rgyus mdor bsdus</em>. 1 vols. Khreng Tu&rsquo;u: Si khron mi rigs dpe skrun khang, p. 133.</p>",,MW20396,,,,,
199,,1010,"<p>
mkhan chen ʼjam dbyangs rgyal mtshan.&nbsp;1996. <em>kaH thog paʼi lo rgyus mdor bsdus</em>. 1 vol. Khreng Tu&rsquo;u: Si khron mi rigs dpe skrun khang, p. 167.</p>",,MW20396,,,,,
200,,1051,"<p>
mkhan po rtogs grol. 2000. <em>dbur stod &#39;bri gung nyi lcang bshad sgrub rab rgyas gling gi lo rgyus dang mkhan po rim byon gyi rnam thar</em>. Dehra Dun, Uttaranchal: &#39;bri gung bka&#39; brgyud gtsug lag slob gnyer khang.</p>",,MW1KG14665,,,,,
201,,207,"<p>
Mkhan po skal ldan tshe ring. 2000. <em>sde dge dgon chen dgon paʼi lo rgyus</em>.&nbsp;</p>",,MW29041,,,,,
202,,1036,"<p>
Mkhas dbang byams pa &#39;phrin las. 2000. <em>Bod gyi sman pa rim byon gyi rnam thar phyogs bsgrigs</em>. Pe cin: Mi rigs dpe skrun khang, pp. 224-225.</p>",,MW17722,,,,,
202,,106,"<p>
mkhas dbang byams pa ʼphrin las. <em>bod gyi sman pa rim byon gyi rnam thar phyogs bsgrigs</em>. Pe cin: mi rigs dpe skrun khang, p. 249.</p>",,MW17722,,,,,
203,,538,"<p>
mkhyen brtse&#39;i dbang po. <em>gsung &#39;bum mkhyen brtse&#39;i dbang po</em>. 24 vols. gangtok: gonpo tseten, 1977-1980, Vol. 18, p. 334.</p>",,MW21807,,,,,
203,,1131,"<p>
mkhyen brtse&#39;i dbang po. 1977-1980. <em>Gsung &#39;bum mkhyen brtse&#39;i dbang po</em>, vol. 18. Gangtok: Gonpo Tseten, p. 438.</p>",,MW21807,,,,,
203,,554,"<p>
Mkhyen brtseʼi dbang po. 1977-1980. <em>Gsung ʼbum mkhyen brtseʼi dbang po</em>, vol. 18, p. 320. Gangtok: Gonpo Tseten.&nbsp;</p>",,MW21807,,,,,
204,,1547,"<p>
Mullard, Saul. 2003. &quot;Brag dkar bkra shis sdings kyi sku &#39;bum: The Text, the Author, the Stupa and its Importance in the Formation of Religious Politics in Sikkim.&quot;&nbsp;<em>Bulletin of Tibetology</em>, vol. 39, no. 1, pp. 13&ndash;24.</p>",,,,,,,
204,,1144,"<p>
Mullard, Saul. 2003. &quot;Brag dkar bkra shis sdings kyi sku &#39;bum: The Text, the Author, the Stupa and its Importance in the Formation of Religious Politics in Sikkim.&quot;&nbsp;<em>Bulletin of Tibetology</em>, vol. 39, no. 1, pp. 13&ndash;24.</p>",,,,,,,
205,,1479,"<p>
Nashold, James. &quot;The DGe-lugs-pa Tradition of Tibetan Buddhism in the United States : A Portrait of Geshe Wangyal.&quot; <em>The Tibet Journal</em> 6, no. 1 (1981): 31-38.</p>",,,,,https://www.jstor.org/stable/43300006,,
206,,1176,"<p> Blo bzang chos ʼbyor. 2007. <em>Bod kyi dgon sde khag gcig gi ngo sprod mdor bsdus</em>. Par gzhi dang po, Mi rigs dpe skrun khang, p. 101.</p>",101,MW1KG4853,,,,,
207,,1253,"<p>
Ngag dbang blo bzang rgya mtsho, and Samten Gyaltsen Karmay. 2014. <em>The illusive play: the autobiography of the Fifth Dalai Lama</em>. Chicago: Serindia Publications, p. 66.</p>",,,,,http://www.worldcat.org/oclc/905200904,,
207,,1285,"<p>
Ngag dbang blo bzang rgya mtsho. 2014.<em> The Illusive Play: The Autobiography of the Fifth Dalai Lama</em>. Translated by Samten Gyaltsen Karmay. Chicago: Serindia Publications.</p>",,,,,http://www.worldcat.org/oclc/914153550,,
208,,1198,"<p>
Ngag dbang blo bzang rgya mtsho. 2009. &quot;gzhis ka snel pa dang / rgyal mkhar rtse pa/ &#39;ol kha pa sogs kyi skor/.&quot; In <em>gsung &#39;bum ngag dbang blo bzang rgya mtsho</em>. Beijing: krung go&#39;i bod rig pa dpe skrun khang. pp. 162 - 180.</p>",,MW1PD107937,,,,,
209,,41,"<p>
Nietupski, Paul Kocot. 2012. <em>Labrang Monastery: a Tibetan Buddhist Community on the Inner Asian Borderlands, 1709-1958</em>. Lanham: Lexington Books.&nbsp;</p>",,,,,http://www.worldcat.org/oclc/855502134,,
209,,1522,"<p>
Nietupski, Paul. 2011. <em>Labrang Monastery: a Tibetan Buddhist Community on the Inner Asian Borderlands, 1709-1958</em>. Lanham, MD: The Rowman &amp; Littlefield Publishing Group, p. 21.</p>",,,,,http://www.worldcat.org/oclc/778582649,,
209,,1523,"<p>
Nietupski, Paul. 2011. <em>Labrang Monastery: A Tibetan Buddhist Community on the Inner Asian Borderlands, 1709-1958</em>. Lanham, MD: The Rowman &amp; Littlefield Publishing Group, pp. 20-21.</p>",,,,,http://www.worldcat.org/oclc/778582649,,
209,,921,"<p>
Nietupski, Paul. 2011. <em>Labrang Monastery: A Tibetan Buddhist Community on the Inner Asian Borderlands, 1709-1958</em>. Lanham, MD: The Rowman &amp; Littlefield Publishing Group.</p>",,,,,http://www.worldcat.org/oclc/778582649,,
209,,922,"<p>
Nietupski, Paul. 2011.&nbsp;<em>Labrang Monastery: A Tibetan Buddhist Community on the Inner Asian Borderlands, 1709-1958</em>. Lanham, MD: The Rowman &amp; Littlefield Publishing Group, pp. 21.</p>",,,,,http://www.worldcat.org/oclc/778582649,,
209,,920,"<p>
Nietupski, Paul. 2011.&nbsp;<em>Labrang Monastery: a Tibetan Buddhist Community on the Inner Asian Borderlands</em>, 1709-1958. Lanham, MD: The Rowman &amp; Littlefield Publishing Group.</p>",,,,,http://www.worldcat.org/oclc/778582649,,
209,,923,"<p>
Nietupski, Paul. 2011.<em> Labrang Monastery: a Tibetan Buddhist Community on the Inner Asian Borderlands, 1709-1958</em>. Lanham, MD: The Rowman &amp; Littlefield Publishing Group, pp. 19-20.</p>",,,,,http://www.worldcat.org/oclc/778582649,,
210,,188,"<p>
nor brang o rgyan, ed. 2014. <em>Paṇ chen sku phreng dang po nas sku phreng bzhi pa&#39;i bar gyi rnam thar</em>. Pe cin: Krung go&#39;i bod rig pa dpe skrun khang, p. 91.</p>",,MW2PD17394,,,,,
211,,945,"<p>
Nyag ras se ba. 2008. <em>Grub thob nyag re se bo&#39;i skyes rabs rnam thar ma &#39;ong lung bstan zhal chems nyams mgur</em>. Dharamsala: &#39;Gro phan gtsug lag dpe skrun khang dang / a myes rma chen bod kyi rig gzhung zhib &#39;jug khang.</p>",,MW1KG14815,,,,,
212,,567,"<p>
O rgyan brtson &#39;grus. 1999.&nbsp;<em>Dar thang dgon pa&#39;i gdan rabs / Gsang chen snga &#39;gyur bstan pa&#39;i mnga bdag rgyal dbang dpal yul ba&#39;i chos sde chen po dar thang mdo sngags bshad sgrub chos &#39;khor dar rgyas gling gi gdan rabs kyi byung ba gsal bar brjod pa dri med gser gyi &#39;phreng mdzes gzur gnas mkhas kun dgyes pa&#39;i mgul rgyan</em>. Chengdu: Si khron mi rigs dpe skrun khang.</p>",,MWA20028,,,,,
213,,1458,"<p>
Pacheco,&nbsp;Ana. 2016. A History of Spirituality in Santa Fe: The City of Holy Faith.&nbsp;United States:&nbsp;Arcadia Publishing Incorporated.</p>",,,,,http://www.worldcat.org/oclc/950613449,,
214,,997,"<p>
padma dkar po. 1973-1974. gsung &#39;bum pad+ma dkar po. Darjeeling: kargyud sungrab nyamso khang, Vol. 3, p. 224.</p>",,MW10736,,,,,
215,,688,"<p>
Pearcey, Adam. 2015. &quot;The Curricula of Tibetan Buddhist Commentarial Schools (bshad grwa): Traditional Models and Some Recent Adaptations&quot;, <em>Contemporary Buddhism</em>, 16:2, 451-461, DOI: <a href=""http://10.1080/14639947.2015.1026151"">10.1080/14639947.2015.1026151</a></p>",,,,,10.1080/14639947.2015.1026151,,
216,,156,"<p>
Per nyi ma ʼdzin. 2007.<em> dgon lung byams pa gling gi gdan rabs zur rgyan gʹyas ʼkhyil dung gi sgra dbyangs.</em></p>",,MW4CZ315253,,,,,
217,,845,"<p>
Petech, Luciano. 1973. <em>Aristocracy and government in Tibet, 1728-1959</em>. Roma: Istituto italiano per il Medio ed Estremo Oriente, pp. 32-39.</p>",,,,,http://www.worldcat.org/oclc/901625,,
217,,1495,"<p>
Petech, Luciano. 1973. <em>Aristocracy and Government in Tibet</em>. Leiden: Brill, pp. 159-185</p>",,,,,,,
217,,843,"<p>
Petech, Luciano. 1973. Aristocracy and government in Tibet, 1728-1959. Roma: Istituto italiano per il Medio ed Estremo Oriente, p. 91.&nbsp;</p>",,,,,http://www.worldcat.org/oclc/901625,,
218,,1066,"<p>
Phuntsho, Karma. 2013. <em>The History of Bhutan</em>. London: Random House India.</p>",,,,,http://www.worldcat.org/oclc/900285495,,
218,,387,"<p>
Phuntsho, Karma. 2013. <em>The History of Bhutan</em>. London: Random House India.</p>",,,,,http://www.worldcat.org/oclc/900285495,,
218,,393,"<p>
Phuntsho, Karma. 2013. <em>The History of Bhutan</em>. London: Random House India.</p>",,,,,http://www.worldcat.org/oclc/900285495,,
218,,1162,"<p>
Phuntsho, Karma. 2013.&nbsp;<em>The History of Bhutan</em>. London: Random House India.</p>",,,,,http://www.worldcat.org/oclc/900285495,,
218,,1270,"<p>
Phuntsho, Karma. 2013.<em> The History of Bhutan</em>. London: Random House India.</p>",,,,,http://www.worldcat.org/oclc/900285495,,
219,,1453,"<p>
Placzek, James, and Larry DeVries. 2006. &quot;Buddhism in British Columbia.&quot; In Bruce Matthews,&nbsp;<em>Buddhism in Canada&nbsp;</em>(pp. 1-29). London: Routledge.</p>",,,,,http://www.worldcat.org/oclc/70846056,,
219,,1452,"<p>
Placzek, James, and Larry DeVries. 2006. &quot;Buddhism in British Columbia.&quot; In Bruce Matthews,&nbsp;<em>Buddhism in Canada</em> (pp. 1-29). London: Routledge.</p>",,,,,http://www.worldcat.org/oclc/70846056,,
220,,1372,"<p>
Punya Prasad Parajuli. &quot;Vanaratna and His Activities in Nepal in Fifteenth-Century Nepal.&quot; In <em>Himalayan Passages: Tibetan and Newari Studies in Honor of Hubert Declee</em>r. Boston: Wisdom, p. 293.</p>",,,,,,,
221,,1419,"<p>
Quentin Devers, Laurianne Bruneau and Martin Vernier, &laquo; An archaeological survey of the Nubra Region (Ladakh, Jammu and Kashmir, India) &raquo;, &Eacute;tudes mongoles et sib&eacute;riennes, centrasiatiques et tib&eacute;taines [Online], 46 | 2015, Online since 10 September 2015, connection on 07 August 2020. URL : <a href=""http://journals.openedition.org/emscat/2647"">http://journals.openedition.org/emscat/2647</a> ; DOI : https://doi.org/10.4000/emscat.2647</p>",,,,,,,
221,,1418,"<p>
Quentin Devers, Laurianne Bruneau and Martin Vernier. &quot;An archaeological survey of the Nubra Region (Ladakh, Jammu and Kashmir, India) &quot;. <em>&Eacute;tudes mongoles et sib&eacute;riennes, centrasiatiques et tib&eacute;taines</em>, 46 | 2015.URL : <a href=""http://journals.openedition.org/emscat/2647"">http://journals.openedition.org/emscat/2647</a></p>",,,,,https://doi.org/10.4000/emscat.2647,,
221,,1417,"<p>
Quentin Devers, Laurianne Bruneau and Martin Vernier. &quot;An archaeological survey of the Nubra Region (Ladakh, Jammu and Kashmir, India)&quot;.&nbsp;<em>&Eacute;tudes mongoles et sib&eacute;riennes, centrasiatiques et tib&eacute;taines</em>, 46 | 2015.&nbsp;<a href=""http://journals.openedition.org/emscat/2647"">http://journals.openedition.org/emscat/2647</a></p>",,,,,https://doi.org/10.4000/emscat.2647,,
222,,1543,"<p>
R&ouml;mer, Stephanie. 2008. <em>The Tibetan Government-in-Exile: Politics at Large</em>. Taylor &amp; Francis.</p>",,,,,http://www.worldcat.org/oclc/645776383,,
223,,1331,"<p>
Rajani, M. B, and Viraj Kumar. &ldquo;Where Was Odantapuri Located?: Archaeological Evidence Using Remote Sensing, GIS and Photogrammetry.&rdquo; <em>Resonance</em> 26, no. 9 (2021): 1287&ndash;1304.</p>",,,,,https://www.ias.ac.in/article/fulltext/reso/026/09/1287-1304,,
224,,956,"<p>
Rgyal rong pa brag bar dpal ldan. <em>Bod rgyal mo rong gi lo rgyus rab gsal me long</em>. &#39;Bar Khams: Krung go mi dmangs chab srid gros mol tshogs &#39;du &#39;bar khams rdzong u yon lhan khang, p. 333.</p>",,MW1GS66375,,,,,
225,,426,"<p>
ri dbang bstan &#39;dzin. 2002.<em> bod ljongs nags shod &#39;bri ru&#39;i lo rgyus rab rim sA la&#39;i ljon shing</em>. Lha sa: bod ljongs mi dmangs dpe skrun khang, p. 264, 418</p>",,MW23671,,,,,
226,,1547,"<p>
Ridgzin Ngodub Dokhampa. 2003. &quot;Origins of the Bumchu (bum chu) of Drakar Tashiding (Brag dkar bkra shis sdings).&quot;&nbsp;<em>Bulletin of Tibetology</em>, vol. 39, no. 1, pp. 25&ndash;30.</p>",,,,,,,
226,,1144,"<p>
Ridgzin Ngodub Dokhampa. 2003. &quot;Origins of the Bumchu (bum chu) of Drakar Tashiding (Brag dkar bkra shis sdings).&quot;&nbsp;<em>Bulletin of Tibetology</em>, vol. 39, no. 1, pp. 25&ndash;30.</p>",,,,,,,
227,,1460,"<p>
Seegers, Eva. &quot;The Innovative Stūpa Project in Andalusia, Spain: A Discussion on Visual Representations of Tibetan Buddhist Art in Europe.&quot; <em>Diskus</em> 17, no. 3 (2015): 18-39.</p>",18-39,,,,https://doi.org/10.18792/diskus.v17i3.78,,
228,,62,"<p>
Shastri, Lobsang. 2007. The Transmission of Buddhist Canonical Literature in Tibet.&nbsp;<em>The Tibet Journal</em>, 32(3), 23-47.</p>",,,,,https://www.jstor.org/stable/43301010,,
229,,1513,"<p>
Singh, Harischandra Lal. 2006. <em>A Brief Encyclopaedia of Buddhism in Nepal</em>. Nepal: Ratna Pustak Bhandar.</p>",,,,,http://www.worldcat.org/oclc/1074162701,,
230,,1266,"<p>
Skorupski, Tadeusz. &quot;Tibetan G-Yung-Drung Bon Monastery in India.&quot; <em>The Tibet Journal</em> 11, no. 2 (1986): 36-49.</p>",,,,,https://www.jstor.org/stable/43300203,,
231,,1481,"<p>
Skya rengs dpa&#39; lo, 2000. <em>Yun nan bde chen khul du nang bstan dar tshul che long tsam brjod pa</em>. Xining: Mtsho sngon mi rigs dge &#39;os ched sbyor slob grwa, p. 20.</p>",20,,,,,,
231,,1482,"<p>
Skya rengs dpa&#39; lo, 2000. <em>Yun nan bde chen khul du nang bstan dar tshul che long tsam brjod pa</em>. Xining: Mtsho sngon mi rigs dge &#39;os ched sbyor slob grwa, p. 21.</p>",21,,,,,,
232,,1354,"<p>
Subba, J.R. 2008. <em>History, Culture and Customs of Sikkim</em>. New Delhi: Gyan Publishing House, p. 48.</p>",48,,,,http://www.worldcat.org/oclc/1137195450,,
233,,1557,"<p>
Travers, Alice. &quot;Between private and public initiatives? Private schools in pre-1951 Tibet.&quot; <em>HIMALAYA, the Journal of the Association for Nepal and Himalayan Studies</em> 35, no. 2 (2016): 30.</p>",,,,,https://digitalcommons.macalester.edu/himalaya/vol35/iss2/30/,,
234,,1140,"<p>
Tuttle, Gray. &ldquo;Tibetan Buddhism at Wutai Shan in the Qing: The Chinese-language Register.&rdquo; <em>Journal of the International Association of Tibetan Studies</em>, no. 6 (October 2011): 163-214.</p>",,,,,http://www.thlib.org/collections/texts/jiats/#!jiats=/06/tuttle,,
235,,515,"<p>
Valentine, J. H. 2018. The Great Perfection in the Early Biographies of the Northern Treasure Tradition: An Introduction to and Translation of The Life of Nam mkha&rsquo;rgyal mtshan. <em>Revue d&#39;Etudes Tib&eacute;taines</em>, no.43, pp. 95-133.</p>",95-133,,,,http://himalaya.socanth.cam.ac.uk/collections/journals/ret/pdf/ret_43.pdf#page=95,,
